r Li-Li S_4c-Li S_4a-Li I_4c-Li I_4a-Li Li-S Li-I
0.350000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.360000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.370000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.380000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.390000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.400000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.410000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.420000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.430000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.440000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.450000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.460000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.470000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.480000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.490000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.510000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.520000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.530000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.540000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.550000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.560000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.570000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.580000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.590000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.600000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.610000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.620000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.630000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.640000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.650000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.660000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.670000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.680000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.690000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.710000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.720000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.730000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.740000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.750000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.760000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.770000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.780000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.790000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.800000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.810000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.820000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.830000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.840000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.850000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.860000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.870000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.880000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.890000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.910000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.920000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.930000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.940000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.950000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.960000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.970000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.980000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.990000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.010000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.020000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.030000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.040000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.050000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.060000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.070000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.080000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.090000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.110000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.120000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.130000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.140000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.150000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.160000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.170000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.180000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.190000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.200000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.210000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.220000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.230000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.240000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.250000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.260000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.270000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.280000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.290000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.310000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.320000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.330000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.340000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.350000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.360000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.370000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.380000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.390000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.400000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.410000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.420000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.430000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.440000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.450000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.460000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.470000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.480000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.490000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.510000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.520000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.530000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.540000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.550000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.560000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.570000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.580000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.590000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.600000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.610000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.620000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.630000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.640000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.650000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.660000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.670000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.680000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.690000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.710000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.720000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.730000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.740000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.750000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.760000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.770000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.780000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.790000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.800000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.810000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.820000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.830000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.840000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.850000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.860000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.870000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.880000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.890000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.910000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.920000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.930000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.940000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.950000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.960000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.970000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.980000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.990000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.010000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.020000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.030000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.040000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.050000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.060000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.070000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.080000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.090000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.110000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.120000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.130000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.140000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.150000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.160000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.170000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.180000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.190000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.200000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.210000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.220000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000
2.230000 0.000000 0.000000 0.000043 0.000000 0.000000 0.000004 0.000000
2.240000 0.000000 0.000002 0.000638 0.000000 0.000000 0.000064 0.000000
2.250000 0.000000 0.000089 0.004660 0.000000 0.000000 0.000475 0.000000
2.260000 0.000000 0.001423 0.021860 0.000000 0.000000 0.002328 0.000000
2.270000 0.000000 0.011771 0.079382 0.000000 0.000000 0.009115 0.000000
2.280000 0.000000 0.063925 0.235987 0.000000 0.000000 0.029991 0.000000
2.290000 0.000000 0.270206 0.610415 0.000000 0.000000 0.088063 0.000000
2.300000 0.000000 0.913147 1.394234 0.000000 0.000000 0.230756 0.000000
2.310000 0.000000 2.439517 2.741073 0.000000 0.000000 0.518360 0.000000
2.320000 0.000000 5.393124 4.703903 0.000000 0.000000 1.012303 0.000000
2.330000 0.000000 10.114474 7.267292 0.000000 0.000000 1.751610 0.000000
2.340000 0.000000 15.793409 10.197872 0.000000 0.000000 2.646816 0.000000
2.350000 0.000000 20.697302 13.093688 0.000000 0.000000 3.511856 0.000000
2.360000 0.000000 23.815216 15.802466 0.000000 0.000000 4.279950 0.000000
2.370000 0.000000 25.109033 18.497978 0.000000 0.000000 5.037860 0.000000
2.380000 0.000000 25.067189 21.073909 0.000000 0.000000 5.897399 0.000000
2.390000 0.000000 24.442881 22.921740 0.000000 0.000000 6.911215 0.000000
2.400000 0.000006 23.849034 23.626860 0.000000 0.000000 8.079866 0.000000
2.410000 0.000067 23.271439 23.251207 0.000000 0.000000 9.314303 0.000000
2.420000 0.000306 22.446016 21.900252 0.000000 0.000000 10.437176 0.000000
2.430000 0.000562 21.296943 20.000627 0.000000 0.000000 11.316905 0.000000
2.440000 0.000597 19.770205 17.934895 0.000000 0.000000 11.813910 0.000000
2.450000 0.000571 17.814936 15.813266 0.000000 0.000000 11.873691 0.000000
2.460000 0.000501 15.383529 13.922723 0.000000 0.000000 11.596875 0.000000
2.470000 0.001033 12.641021 12.458911 0.000000 0.000000 11.084016 0.000000
2.480000 0.002180 10.038352 11.385659 0.000000 0.000000 10.448077 0.000000
2.490000 0.003568 8.055913 10.490965 0.000000 0.000000 9.736270 0.000000
2.500000 0.005276 6.811562 9.441741 0.000000 0.000000 8.939354 0.000000
2.510000 0.006924 6.033942 8.285648 0.000000 0.000000 8.095760 0.000000
2.520000 0.009806 5.308026 7.285772 0.000000 0.000000 7.254581 0.000000
2.530000 0.014453 4.638527 6.417247 0.000000 0.000000 6.426573 0.000000
2.540000 0.021257 4.173508 5.615278 0.000000 0.000000 5.647856 0.000000
2.550000 0.030379 3.821101 4.980570 0.000000 0.000001 4.952241 0.000000
2.560000 0.045083 3.482180 4.405172 0.000000 0.000030 4.334025 0.000015
2.570000 0.067725 3.142239 3.892240 0.000001 0.000393 3.776085 0.000197
2.580000 0.099883 2.776871 3.508043 0.000034 0.002272 3.272357 0.001153
2.590000 0.140237 2.414373 3.214035 0.000529 0.008625 2.844773 0.004577
2.600000 0.187957 2.102787 2.985829 0.003979 0.029754 2.487526 0.016867
2.610000 0.246511 1.864751 2.838165 0.016603 0.083558 2.179997 0.050081
2.620000 0.313266 1.623939 2.691620 0.046627 0.200550 1.892653 0.123588
2.630000 0.381416 1.363776 2.494922 0.114123 0.420723 1.616414 0.267423
2.640000 0.443725 1.144716 2.316836 0.260858 0.759362 1.376471 0.510110
2.650000 0.495026 0.969990 2.134877 0.519199 1.231642 1.177296 0.875420
2.660000 0.523703 0.843160 1.880194 0.914740 1.838966 1.019011 1.376853
2.670000 0.533787 0.730453 1.598885 1.491985 2.547021 0.888029 2.019503
2.680000 0.526953 0.642859 1.381202 2.333137 3.367429 0.772803 2.850283
2.690000 0.502122 0.585278 1.264951 3.519711 4.341306 0.677476 3.930508
2.700000 0.495124 0.525368 1.146501 4.905832 5.332912 0.585037 5.119372
2.710000 0.510532 0.465752 1.009821 6.265735 6.217335 0.498257 6.241535
2.720000 0.534442 0.408102 0.892755 7.561803 6.922831 0.429018 7.242317
2.730000 0.550316 0.358077 0.775194 8.744180 7.395463 0.374023 8.069822
2.740000 0.552763 0.319057 0.681164 9.630852 7.620428 0.328786 8.625640
2.750000 0.549507 0.283398 0.606354 10.047651 7.758202 0.289250 8.902927
2.760000 0.558755 0.246757 0.525833 10.097038 7.815520 0.251930 8.956279
2.770000 0.592838 0.209654 0.455770 10.106252 7.790545 0.217530 8.948399
2.780000 0.632021 0.181493 0.393379 10.150122 7.786023 0.189772 8.968073
2.790000 0.670835 0.160449 0.329309 10.174099 7.762476 0.167784 8.968287
2.800000 0.734145 0.138889 0.280303 10.077898 7.618524 0.149255 8.848211
2.810000 0.830424 0.125400 0.251153 9.753002 7.408457 0.135132 8.580729
2.820000 0.932216 0.115981 0.236049 9.428712 7.065760 0.122875 8.247236
2.830000 1.009502 0.102461 0.222325 9.065038 6.528586 0.110348 7.796812
2.840000 1.053417 0.090575 0.209037 8.582714 6.050310 0.100327 7.316512
2.850000 1.082053 0.080164 0.188777 8.162398 5.772125 0.091898 6.967262
2.860000 1.140491 0.070711 0.162236 7.773711 5.585198 0.083438 6.679455
2.870000 1.209424 0.062647 0.132091 7.238254 5.395150 0.073378 6.316702
2.880000 1.256535 0.050744 0.111062 6.653473 5.228672 0.063712 5.941073
2.890000 1.291495 0.040551 0.100626 6.115097 5.107536 0.059948 5.611316
2.900000 1.326742 0.041190 0.093255 5.578985 5.009392 0.059985 5.294189
2.910000 1.359647 0.043785 0.082812 5.098255 4.867562 0.058522 4.982909
2.920000 1.383313 0.038028 0.071764 4.606061 4.729008 0.054352 4.667534
2.930000 1.384262 0.030175 0.066577 4.154801 4.561508 0.049117 4.358155
2.940000 1.381272 0.031025 0.065596 3.758935 4.324379 0.044882 4.041657
2.950000 1.390853 0.033756 0.063250 3.298097 4.090843 0.042202 3.694470
2.960000 1.407151 0.028497 0.061022 2.896151 3.906864 0.040448 3.401508
2.970000 1.398516 0.024707 0.059660 2.631851 3.755710 0.040222 3.193780
2.980000 1.348040 0.023551 0.055348 2.335105 3.590888 0.040326 2.962997
2.990000 1.289136 0.019647 0.052590 2.032065 3.377591 0.039940 2.704828
3.000000 1.259856 0.019237 0.057392 1.838007 3.191099 0.039362 2.514553
3.010000 1.247416 0.021657 0.060991 1.681684 3.021895 0.038023 2.351790
3.020000 1.243134 0.023401 0.062263 1.488314 2.851606 0.038897 2.169960
3.030000 1.225640 0.022593 0.055822 1.308992 2.686268 0.040379 1.997630
3.040000 1.186721 0.017114 0.044653 1.177093 2.436481 0.038190 1.806787
3.050000 1.155622 0.013227 0.034888 1.057148 2.186616 0.034710 1.621882
3.060000 1.152836 0.013217 0.034810 0.958589 2.051028 0.034091 1.504808
3.070000 1.170563 0.014960 0.039909 0.864173 1.933811 0.034080 1.398992
3.080000 1.184864 0.015679 0.036535 0.764181 1.788465 0.032963 1.276323
3.090000 1.198080 0.014865 0.031151 0.700530 1.679381 0.031702 1.189956
3.100000 1.207629 0.013793 0.035537 0.671000 1.568989 0.034351 1.119994
3.110000 1.216391 0.016070 0.041154 0.612169 1.434026 0.041052 1.023098
3.120000 1.240181 0.018487 0.043736 0.543997 1.304595 0.045555 0.924296
3.130000 1.272104 0.015195 0.044095 0.493940 1.178287 0.044627 0.836114
3.140000 1.292845 0.010167 0.037876 0.452902 1.056124 0.042291 0.754513
3.150000 1.314708 0.008263 0.031474 0.419511 0.941689 0.042960 0.680600
3.160000 1.363990 0.008453 0.029030 0.376097 0.846513 0.045037 0.611305
3.170000 1.432844 0.007633 0.028807 0.330306 0.779310 0.045088 0.554808
3.180000 1.487003 0.007036 0.029569 0.283700 0.714619 0.045030 0.499160
3.190000 1.530288 0.007487 0.030922 0.262353 0.657957 0.047435 0.460155
3.200000 1.561799 0.007761 0.030398 0.274380 0.618720 0.051056 0.446550
3.210000 1.571930 0.005559 0.027195 0.272460 0.582615 0.055741 0.427537
3.220000 1.577434 0.003815 0.022459 0.245698 0.523865 0.058538 0.384781
3.230000 1.585791 0.003902 0.021107 0.223614 0.453397 0.060152 0.338505
3.240000 1.600423 0.003298 0.023443 0.206750 0.412868 0.062719 0.309809
3.250000 1.623480 0.003124 0.023775 0.177540 0.397666 0.063985 0.287603
3.260000 1.649453 0.002702 0.023469 0.162295 0.377672 0.063980 0.269984
3.270000 1.665531 0.001266 0.021668 0.169014 0.348165 0.066768 0.258590
3.280000 1.679691 0.000698 0.020243 0.164463 0.317924 0.072651 0.241194
3.290000 1.697292 0.002230 0.020807 0.152699 0.292099 0.078821 0.222399
3.300000 1.703176 0.004652 0.020023 0.154665 0.275698 0.085987 0.215181
3.310000 1.699123 0.005730 0.018671 0.155966 0.270029 0.093668 0.212997
3.320000 1.697630 0.005810 0.018572 0.146122 0.272122 0.099108 0.209122
3.330000 1.701237 0.005189 0.017319 0.130384 0.269573 0.100699 0.199978
3.340000 1.708151 0.005362 0.014752 0.124670 0.259903 0.102284 0.192287
3.350000 1.737960 0.006874 0.015510 0.132381 0.238384 0.105018 0.185382
3.360000 1.766134 0.008289 0.021935 0.136499 0.217904 0.112575 0.177202
3.370000 1.764588 0.008150 0.029163 0.129282 0.202921 0.123861 0.166101
3.380000 1.755790 0.006171 0.027729 0.117664 0.197020 0.133395 0.157342
3.390000 1.754730 0.005260 0.019404 0.111940 0.194608 0.141533 0.153274
3.400000 1.754217 0.006165 0.017226 0.105513 0.192688 0.147801 0.149100
3.410000 1.746348 0.008174 0.021299 0.098930 0.198908 0.155611 0.148919
3.420000 1.733171 0.009281 0.025109 0.093129 0.211307 0.168777 0.152218
3.430000 1.738412 0.006834 0.027150 0.087889 0.212094 0.179366 0.149991
3.440000 1.761873 0.005365 0.026151 0.087999 0.202406 0.188482 0.145202
3.450000 1.778454 0.005937 0.022563 0.089802 0.188930 0.200691 0.139366
3.460000 1.763358 0.007845 0.022507 0.089638 0.178935 0.214965 0.134286
