r Li-Li S_4c-Li S_4a-Li Cl_4c-Li Cl_4a-Li Li-S Li-Cl
0.350000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.360000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.370000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.380000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.390000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.400000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.410000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.420000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.430000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.440000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.450000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.460000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.470000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.480000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.490000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.510000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.520000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.530000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.540000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.550000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.560000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.570000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.580000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.590000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.600000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.610000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.620000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.630000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.640000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.650000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.660000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.670000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.680000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.690000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.710000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.720000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.730000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.740000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.750000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.760000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.770000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.780000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.790000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.800000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.810000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.820000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.830000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.840000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.850000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.860000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.870000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.880000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.890000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.910000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.920000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.930000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.940000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.950000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.960000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.970000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.980000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.990000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.010000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.020000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.030000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.040000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.050000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.060000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.070000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.080000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.090000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.110000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.120000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.130000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.140000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.150000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.160000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.170000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.180000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.190000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.200000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.210000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.220000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.230000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.240000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.250000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.260000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.270000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.280000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.290000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.310000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.320000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.330000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.340000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.350000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.360000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.370000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.380000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.390000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.400000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.410000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.420000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.430000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.440000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.450000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.460000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.470000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.480000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.490000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.510000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.520000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.530000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.540000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.550000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.560000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.570000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.580000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.590000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.600000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.610000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.620000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.630000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.640000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.650000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.660000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.670000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.680000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.690000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.710000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.720000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.730000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.740000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.750000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.760000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.770000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.780000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.790000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.800000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.810000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.820000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.830000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.840000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.850000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.860000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.870000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.880000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.890000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.910000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.920000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.930000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.940000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.950000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.960000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.970000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.980000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.990000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.010000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.020000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.030000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.040000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.050000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.060000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.070000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.080000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.090000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.110000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.120000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.130000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.140000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.150000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.160000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.170000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.180000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.190000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.200000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.210000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.220000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.230000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000
2.240000 0.000000 0.000026 0.000000 0.000000 0.000000 0.000005 0.000000
2.250000 0.000000 0.000429 0.000000 0.000000 0.000000 0.000086 0.000000
2.260000 0.000000 0.004353 0.000000 0.000000 0.000000 0.000871 0.000000
2.270000 0.000000 0.035572 0.000000 0.000000 0.000002 0.007114 0.000002
2.280000 0.000000 0.217677 0.000000 0.000000 0.000069 0.043535 0.000069
2.290000 0.000000 0.933481 0.000000 0.000000 0.000940 0.186696 0.000940
2.300000 0.000000 2.911210 0.000000 0.000000 0.005669 0.582248 0.005669
2.310000 0.000000 6.808222 0.000000 0.000000 0.018817 1.361751 0.018817
2.320000 0.000000 12.158801 0.000000 0.000000 0.046490 2.432772 0.046490
2.330000 0.000000 17.138931 0.000000 0.000000 0.102361 3.433367 0.102361
2.340000 0.000000 20.429445 0.000000 0.000000 0.204140 4.107043 0.204140
2.350000 0.000000 22.867830 0.000000 0.000000 0.383365 4.639940 0.383365
2.360000 0.000000 26.373693 0.000000 0.000000 0.666287 5.456055 0.666287
2.370000 0.000000 31.468381 0.000000 0.000000 1.028101 6.717765 1.028101
2.380000 0.000000 36.516156 0.000000 0.000000 1.453416 8.167459 1.453416
2.390000 0.000000 39.460869 0.000000 0.000000 1.940776 9.462662 1.940776
2.400000 0.000000 38.760912 0.000000 0.000000 2.515225 10.324931 2.515225
2.410000 0.000000 34.198574 0.000000 0.000000 3.274255 10.675323 3.274255
2.420000 0.000000 27.076626 0.000000 0.000000 4.254737 10.660951 4.254737
2.430000 0.000000 19.397887 0.000000 0.000000 5.403135 10.492217 5.403135
2.440000 0.000000 12.644346 0.000000 0.000000 6.735873 10.207070 6.735873
2.450000 0.000000 7.504423 0.000000 0.000000 8.079441 9.753328 8.079441
2.460000 0.000000 4.128610 0.000000 0.000000 9.228039 9.192758 9.228039
2.470000 0.000000 2.116846 0.000000 0.000000 10.188213 8.624481 10.188213
2.480000 0.000000 1.014981 0.000000 0.000000 10.894989 8.133818 10.894989
2.490000 0.000000 0.481339 0.000000 0.000000 11.292901 7.713378 11.292901
2.500000 0.000000 0.226037 0.000000 0.000000 11.389597 7.320083 11.389597
2.510000 0.000000 0.095256 0.000000 0.000000 11.349758 6.922136 11.349758
2.520000 0.000000 0.035555 0.000000 0.000000 11.210345 6.496100 11.210345
2.530000 0.000000 0.013376 0.000000 0.000000 10.792359 5.981889 10.792359
2.540000 0.000000 0.006935 0.000000 0.000000 10.179705 5.402605 10.179705
2.550000 0.000000 0.005214 0.000000 0.000000 9.474765 4.805641 9.474765
2.560000 0.000000 0.004863 0.000000 0.000000 8.793376 4.183816 8.793376
2.570000 0.000000 0.004310 0.000000 0.000000 8.137444 3.585162 8.137444
2.580000 0.000000 0.002117 0.000000 0.000000 7.391376 3.043893 7.391376
2.590000 0.000006 0.000439 0.000000 0.000000 6.637658 2.538445 6.637658
2.600000 0.000068 0.000035 0.000000 0.000000 6.000076 2.085895 6.000076
2.610000 0.000314 0.000001 0.000000 0.000000 5.456279 1.701918 5.456279
2.620000 0.000661 0.000000 0.000000 0.000000 4.904761 1.389863 4.904761
2.630000 0.001321 0.000000 0.000000 0.000000 4.365103 1.153624 4.365103
2.640000 0.003808 0.000000 0.000000 0.000000 3.931308 0.963188 3.931308
2.650000 0.010839 0.000000 0.000000 0.000000 3.566814 0.795507 3.566814
2.660000 0.027203 0.000000 0.000000 0.000000 3.176068 0.663500 3.176068
2.670000 0.058713 0.000000 0.000000 0.000000 2.796144 0.563829 2.796144
2.680000 0.112316 0.000000 0.000000 0.000000 2.512644 0.468998 2.512644
2.690000 0.191476 0.000000 0.000000 0.000000 2.329582 0.384832 2.329582
2.700000 0.298290 0.000000 0.000000 0.000000 2.160308 0.322095 2.160308
2.710000 0.439192 0.000000 0.000000 0.000000 1.961424 0.270654 1.961424
2.720000 0.597289 0.000000 0.000000 0.000000 1.778382 0.231308 1.778382
2.730000 0.754402 0.000000 0.000000 0.000000 1.630760 0.202154 1.630760
2.740000 0.910671 0.000000 0.000000 0.000000 1.489123 0.176517 1.489123
2.750000 1.058997 0.000000 0.000000 0.000000 1.353175 0.154454 1.353175
2.760000 1.166731 0.000000 0.000000 0.000000 1.254827 0.133037 1.254827
2.770000 1.188116 0.000000 0.000000 0.000000 1.158772 0.115882 1.158772
2.780000 1.171156 0.000000 0.000000 0.000000 1.049240 0.100799 1.049240
2.790000 1.148292 0.000000 0.000000 0.000000 0.952507 0.090557 0.952507
2.800000 1.101318 0.000000 0.000000 0.000000 0.881931 0.083820 0.881931
2.810000 1.062132 0.000000 0.000000 0.000000 0.830172 0.075880 0.830172
2.820000 1.031071 0.000000 0.000000 0.000000 0.780427 0.070089 0.780427
2.830000 1.002267 0.000000 0.000000 0.000000 0.721499 0.064133 0.721499
2.840000 1.001011 0.000000 0.000000 0.000000 0.655966 0.056648 0.655966
2.850000 0.997187 0.000000 0.000000 0.000000 0.619475 0.050745 0.619475
2.860000 0.948440 0.000000 0.000000 0.000000 0.609631 0.047199 0.609631
2.870000 0.875492 0.000000 0.000000 0.000000 0.592041 0.041937 0.592041
2.880000 0.813248 0.000000 0.000000 0.000000 0.575928 0.036468 0.575928
2.890000 0.760366 0.000000 0.000000 0.000000 0.561197 0.033049 0.561197
2.900000 0.711087 0.000000 0.000000 0.000000 0.528394 0.033083 0.528394
2.910000 0.662217 0.000000 0.000000 0.000000 0.502124 0.033075 0.502124
2.920000 0.616156 0.000000 0.000000 0.000000 0.487872 0.030788 0.487872
2.930000 0.584485 0.000000 0.000000 0.000000 0.460504 0.028067 0.460504
2.940000 0.568799 0.000000 0.000000 0.000000 0.433484 0.026094 0.433484
2.950000 0.564458 0.000000 0.000000 0.000000 0.409075 0.023971 0.409075
2.960000 0.570570 0.000000 0.000000 0.000000 0.392569 0.022106 0.392569
2.970000 0.588487 0.000000 0.000000 0.000000 0.391155 0.022531 0.391155
2.980000 0.610229 0.000000 0.000000 0.000000 0.401223 0.023393 0.401223
2.990000 0.627501 0.000000 0.000000 0.000000 0.407197 0.023485 0.407197
3.000000 0.652401 0.000000 0.000000 0.000000 0.391818 0.025476 0.391818
3.010000 0.678596 0.000000 0.000000 0.000000 0.362838 0.027281 0.362838
3.020000 0.696652 0.000000 0.000000 0.000000 0.336217 0.025987 0.336217
3.030000 0.719421 0.000000 0.000000 0.000000 0.332277 0.025071 0.332277
3.040000 0.752934 0.000000 0.000000 0.000000 0.339070 0.025554 0.339070
3.050000 0.802343 0.000000 0.000000 0.000000 0.330447 0.024485 0.330447
3.060000 0.862503 0.000000 0.000000 0.000000 0.331595 0.024327 0.331595
3.070000 0.925886 0.000000 0.000000 0.000000 0.334749 0.026449 0.334749
3.080000 0.976477 0.000000 0.000000 0.000000 0.322805 0.028212 0.322805
3.090000 1.003092 0.000000 0.000000 0.000000 0.319401 0.028661 0.319401
3.100000 1.038151 0.000000 0.000000 0.000000 0.332357 0.028477 0.332357
3.110000 1.086070 0.000000 0.000000 0.000000 0.338999 0.027662 0.338999
3.120000 1.129860 0.000000 0.000000 0.000000 0.325167 0.026594 0.325167
3.130000 1.177519 0.000000 0.000000 0.000000 0.312681 0.028131 0.312681
3.140000 1.238840 0.000000 0.000000 0.000000 0.322939 0.032128 0.322939
3.150000 1.310150 0.000000 0.000000 0.000000 0.339330 0.034964 0.339330
3.160000 1.375733 0.000000 0.000000 0.000000 0.344924 0.035119 0.344924
3.170000 1.442848 0.000000 0.000000 0.000000 0.332012 0.034329 0.332012
3.180000 1.513775 0.000000 0.000000 0.000000 0.323276 0.035336 0.323276
3.190000 1.597161 0.000000 0.000000 0.000000 0.336735 0.038985 0.336735
3.200000 1.683728 0.000000 0.000000 0.000000 0.364286 0.043750 0.364286
3.210000 1.758939 0.000000 0.000000 0.000000 0.373166 0.045315 0.373166
3.220000 1.847498 0.000000 0.000000 0.000000 0.357769 0.043907 0.357769
3.230000 1.935072 0.000000 0.000000 0.000000 0.346545 0.043802 0.346545
3.240000 2.003586 0.000000 0.000000 0.000000 0.348595 0.045213 0.348595
3.250000 2.035952 0.000000 0.000000 0.000000 0.356831 0.047183 0.356831
3.260000 2.056790 0.000000 0.000000 0.000000 0.351432 0.051425 0.351432
3.270000 2.107716 0.000000 0.000000 0.000000 0.339237 0.057794 0.339237
3.280000 2.180852 0.000000 0.000000 0.000000 0.346188 0.063062 0.346188
3.290000 2.242163 0.000000 0.000000 0.000000 0.358710 0.068270 0.358710
3.300000 2.263744 0.000000 0.000000 0.000000 0.357216 0.073024 0.357216
3.310000 2.270719 0.000000 0.000000 0.000000 0.352142 0.074612 0.352142
3.320000 2.281498 0.000000 0.000000 0.000000 0.357192 0.076283 0.357192
3.330000 2.302627 0.000000 0.000000 0.000000 0.364744 0.080690 0.364744
3.340000 2.328336 0.000000 0.000000 0.000000 0.376425 0.086389 0.376425
3.350000 2.337987 0.000000 0.000000 0.000000 0.392281 0.090267 0.392281
3.360000 2.305782 0.000000 0.000000 0.000000 0.398083 0.094864 0.398083
3.370000 2.260454 0.000000 0.000000 0.000000 0.395079 0.103751 0.395079
3.380000 2.238194 0.000000 0.000000 0.000000 0.388558 0.113936 0.388558
3.390000 2.227152 0.000000 0.000000 0.000000 0.386122 0.122271 0.386122
3.400000 2.210672 0.000000 0.000000 0.000000 0.402741 0.132653 0.402741
3.410000 2.170744 0.000000 0.000000 0.000000 0.436177 0.144296 0.436177
3.420000 2.139555 0.000000 0.000000 0.000000 0.461192 0.153105 0.461192
3.430000 2.124807 0.000000 0.000000 0.000000 0.458347 0.159348 0.458347
3.440000 2.088161 0.000000 0.000000 0.000000 0.440733 0.167815 0.440733
3.450000 2.027239 0.000000 0.000000 0.000000 0.429431 0.180928 0.429431
3.460000 1.975871 0.000000 0.000000 0.000000 0.432717 0.195959 0.432717
