r Li-Li S_4c-Li S_4a-Li Cl_4c-Li Cl_4a-Li Li-S Li-Cl
0.350000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.360000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.370000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.380000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.390000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.400000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.410000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.420000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.430000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.440000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.450000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.460000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.470000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.480000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.490000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.510000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.520000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.530000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.540000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.550000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.560000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.570000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.580000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.590000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.600000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.610000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.620000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.630000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.640000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.650000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.660000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.670000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.680000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.690000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.710000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.720000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.730000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.740000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.750000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.760000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.770000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.780000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.790000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.800000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.810000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.820000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.830000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.840000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.850000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.860000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.870000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.880000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.890000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.910000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.920000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.930000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.940000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.950000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.960000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.970000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.980000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.990000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.010000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.020000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.030000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.040000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.050000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.060000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.070000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.080000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.090000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.110000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.120000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.130000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.140000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.150000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.160000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.170000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.180000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.190000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.200000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.210000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.220000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.230000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.240000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.250000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.260000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.270000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.280000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.290000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.310000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.320000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.330000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.340000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.350000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.360000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.370000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.380000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.390000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.400000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.410000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.420000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.430000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.440000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.450000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.460000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.470000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.480000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.490000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.510000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.520000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.530000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.540000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.550000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.560000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.570000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.580000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.590000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.600000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.610000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.620000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.630000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.640000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.650000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.660000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.670000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.680000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.690000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.710000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.720000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.730000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.740000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.750000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.760000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.770000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.780000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.790000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.800000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.810000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.820000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.830000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.840000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.850000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.860000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.870000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.880000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.890000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.910000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.920000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.930000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.940000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.950000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.960000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.970000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.980000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.990000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.010000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.020000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.030000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.040000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.050000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.060000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.070000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.080000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.090000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.110000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.120000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.130000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.140000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.150000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.160000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.170000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.180000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.190000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.200000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.210000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.220000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.230000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.240000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.250000 0.000000 0.000000 0.000149 0.000000 0.000000 0.000025 0.000000
2.260000 0.000000 0.000000 0.000670 0.000000 0.000000 0.000112 0.000000
2.270000 0.000000 0.000000 0.003051 0.000000 0.000000 0.000508 0.000000
2.280000 0.000000 0.000000 0.008333 0.000000 0.000000 0.001389 0.000000
2.290000 0.000000 0.000000 0.020238 0.000000 0.000000 0.003373 0.000000
2.300000 0.000000 0.000000 0.052158 0.000000 0.000000 0.008693 0.000000
2.310000 0.000000 0.000000 0.128646 0.000149 0.000000 0.021441 0.000025
2.320000 0.000000 0.000000 0.257068 0.000223 0.000000 0.042857 0.000037
2.330000 0.000000 0.000000 0.449702 0.000595 0.000000 0.074988 0.000099
2.340000 0.000000 0.000000 0.676488 0.001711 0.000000 0.112847 0.000285
2.350000 0.000000 0.000000 0.936458 0.004241 0.000000 0.156300 0.000707
2.360000 0.000000 0.000000 1.223140 0.009449 0.000000 0.204315 0.001575
2.370000 0.000000 0.000000 1.545685 0.019122 0.000000 0.258978 0.003187
2.380000 0.000000 0.000000 1.907664 0.033482 0.000000 0.321763 0.005580
2.390000 0.000000 0.000000 2.336905 0.057515 0.000000 0.398264 0.009586
2.400000 0.000000 0.000000 2.819792 0.089881 0.000000 0.488021 0.014980
2.410000 0.000000 0.000000 3.354688 0.137872 0.000000 0.594655 0.022979
2.420000 0.000000 0.000000 3.919420 0.200670 0.000000 0.715327 0.033445
2.430000 0.000000 0.000000 4.470089 0.282887 0.000000 0.843713 0.047148
2.440000 0.000000 0.000000 4.960491 0.383259 0.000000 0.970871 0.063876
2.450000 0.000000 0.000000 5.335565 0.505357 0.000000 1.089782 0.084226
2.460000 0.000000 0.000000 5.601860 0.656176 0.000000 1.203137 0.109363
2.470000 0.000000 0.000000 5.770461 0.816667 0.000000 1.309214 0.136111
2.480000 0.000000 0.000000 5.879836 0.988765 0.000000 1.417163 0.164794
2.490000 0.000000 0.000000 5.937277 1.171429 0.000000 1.522780 0.195238
2.500000 0.000000 0.000000 5.966890 1.355283 0.000000 1.630531 0.225880
2.510000 0.000000 0.000000 5.982589 1.545164 0.000000 1.740823 0.257527
2.520000 0.000000 0.000000 5.989211 1.739807 0.000000 1.854836 0.289968
2.530000 0.000000 0.000000 5.993304 1.930208 0.000000 1.966952 0.321701
2.540000 0.000000 0.000000 5.995238 2.127679 0.000000 2.076401 0.354613
2.550000 0.000000 0.000000 5.996354 2.320982 0.000000 2.177803 0.386830
2.560000 0.000000 0.000000 5.997247 2.506027 0.000000 2.275050 0.417671
2.570000 0.000000 0.000000 5.998065 2.684747 0.000000 2.367671 0.447458
2.580000 0.000000 0.000000 5.998437 2.861682 0.000000 2.449876 0.476947
2.590000 0.000000 0.000000 5.998586 3.024107 0.000000 2.527468 0.504018
2.600000 0.000000 0.000000 5.998884 3.172991 0.000000 2.595598 0.528832
2.610000 0.000074 0.000000 5.999182 3.323363 0.000000 2.656709 0.553894
2.620000 0.000124 0.000000 5.999182 3.458110 0.000000 2.710875 0.576352
2.630000 0.000223 0.000000 5.999405 3.584301 0.000000 2.757192 0.597383
2.640000 0.000546 0.000000 5.999479 3.701339 0.000000 2.799826 0.616890
2.650000 0.000744 0.000000 5.999479 3.802307 0.000000 2.834338 0.633718
2.660000 0.001141 0.000000 5.999628 3.902158 0.000000 2.864993 0.650360
2.670000 0.001513 0.000000 5.999628 3.986384 0.000000 2.891047 0.664397
2.680000 0.002555 0.000000 5.999702 4.067039 0.000000 2.912884 0.677840
2.690000 0.003596 0.000000 5.999777 4.138914 0.000000 2.932068 0.689819
2.700000 0.005407 0.000000 5.999777 4.204167 0.000000 2.948661 0.700694
2.710000 0.007292 0.000000 5.999851 4.265327 0.000000 2.963232 0.710888
2.720000 0.009896 0.000000 5.999851 4.319271 0.000000 2.975471 0.719878
2.730000 0.013467 0.000000 5.999851 4.369345 0.000000 2.985975 0.728224
2.740000 0.018056 0.000000 5.999851 4.417262 0.000000 2.995499 0.736210
2.750000 0.022470 0.000000 5.999926 4.454464 0.000000 3.003013 0.742411
2.760000 0.028175 0.000000 5.999926 4.490402 0.000000 3.009697 0.748400
2.770000 0.034797 0.000000 5.999926 4.523512 0.000000 3.016555 0.753919
2.780000 0.042188 0.000000 6.000000 4.551711 0.000000 3.022259 0.758619
2.790000 0.049430 0.000000 6.000000 4.578571 0.000000 3.026885 0.763095
2.800000 0.058507 0.000000 6.000000 4.604167 0.000000 3.031622 0.767361
2.810000 0.069221 0.000000 6.000000 4.626786 0.000000 3.035813 0.771131
2.820000 0.081721 0.000000 6.000000 4.651711 0.000000 3.039559 0.775285
2.830000 0.095982 0.000000 6.000000 4.672098 0.000000 3.043229 0.778683
2.840000 0.113170 0.000000 6.000000 4.691815 0.000000 3.046664 0.781969
2.850000 0.131820 0.000000 6.000000 4.710714 0.000000 3.049392 0.785119
2.860000 0.155208 0.000000 6.000000 4.727455 0.000000 3.052307 0.787909
2.870000 0.180332 0.000000 6.000000 4.742187 0.000000 3.054973 0.790365
2.880000 0.206920 0.000000 6.000000 4.756696 0.000000 3.057639 0.792783
2.890000 0.236855 0.000000 6.000000 4.770908 0.000000 3.059834 0.795151
2.900000 0.266543 0.000000 6.000000 4.783259 0.000000 3.061954 0.797210
2.910000 0.295610 0.000000 6.000000 4.796057 0.000000 3.064335 0.799343
2.920000 0.324281 0.000000 6.000000 4.808408 0.000000 3.066840 0.801401
2.930000 0.350223 0.000000 6.000000 4.820610 0.000000 3.068626 0.803435
2.940000 0.377579 0.000000 6.000000 4.830655 0.000000 3.070821 0.805109
2.950000 0.402753 0.000000 6.000000 4.841220 0.000000 3.072731 0.806870
2.960000 0.424603 0.000000 6.000000 4.853348 0.000000 3.074554 0.808891
2.970000 0.446602 0.000000 6.000000 4.863318 0.000000 3.076414 0.810553
2.980000 0.466791 0.000000 6.000000 4.873586 0.000000 3.078361 0.812264
2.990000 0.487674 0.000000 6.000000 4.883705 0.000000 3.079936 0.813951
3.000000 0.509102 0.000000 6.000000 4.892187 0.000000 3.081858 0.815365
3.010000 0.531399 0.000000 6.000000 4.903423 0.000000 3.083867 0.817237
3.020000 0.554415 0.000000 6.000000 4.912426 0.000000 3.085516 0.818738
3.030000 0.576761 0.000000 6.000000 4.920387 0.000000 3.087190 0.820064
3.040000 0.599256 0.000000 6.000000 4.928348 0.000000 3.088889 0.821391
3.050000 0.622594 0.000000 6.000000 4.936458 0.000000 3.090427 0.822743
3.060000 0.645064 0.000000 6.000000 4.944345 0.000000 3.092150 0.824058
3.070000 0.670412 0.000000 6.000000 4.952381 0.000000 3.093973 0.825397
3.080000 0.696925 0.000000 6.000000 4.961533 0.000000 3.095933 0.826922
3.090000 0.724380 0.000000 6.000000 4.970238 0.000000 3.097879 0.828373
3.100000 0.754936 0.000000 6.000000 4.977679 0.000000 3.099963 0.829613
3.110000 0.786979 0.000000 6.000000 4.984301 0.000000 3.101625 0.830717
3.120000 0.818725 0.000000 6.000000 4.991443 0.000000 3.103249 0.831907
3.130000 0.852505 0.000000 6.000000 4.998735 0.000000 3.105283 0.833123
3.140000 0.886880 0.000000 6.000000 5.006696 0.000000 3.107242 0.834449
3.150000 0.923710 0.000000 6.000000 5.014062 0.000000 3.109325 0.835677
3.160000 0.960144 0.000000 6.000000 5.021503 0.000000 3.111632 0.836917
3.170000 0.999157 0.000000 6.000000 5.029390 0.000000 3.114063 0.838232
3.180000 1.041369 0.000000 6.000000 5.036607 0.000000 3.116481 0.839435
3.190000 1.085417 0.000000 6.000000 5.043155 0.000000 3.118812 0.840526
3.200000 1.128075 0.000000 6.000000 5.050446 0.000000 3.121243 0.841741
3.210000 1.173140 0.000000 6.000000 5.056845 0.000000 3.123834 0.842808
3.220000 1.218105 0.000000 6.000000 5.062798 0.000000 3.126699 0.843800
3.230000 1.263517 0.000000 6.000000 5.069271 0.000000 3.129439 0.844878
3.240000 1.311285 0.000000 6.000000 5.077158 0.000000 3.132788 0.846193
3.250000 1.360987 0.000000 6.000000 5.084226 0.000000 3.136409 0.847371
3.260000 1.411533 0.000000 6.000000 5.090997 0.000000 3.139794 0.848500
3.270000 1.465774 0.000000 6.000000 5.098586 0.000000 3.143688 0.849764
3.280000 1.518552 0.000000 6.000000 5.105506 0.000000 3.147669 0.850918
3.290000 1.574950 0.000000 6.000000 5.111533 0.000000 3.151612 0.851922
3.300000 1.631275 0.000000 6.000000 5.117857 0.000000 3.156138 0.852976
3.310000 1.690377 0.000000 6.000000 5.125446 0.000000 3.160454 0.854241
3.320000 1.751513 0.000000 6.000000 5.134226 0.000000 3.165042 0.855704
3.330000 1.817634 0.000000 6.000000 5.143229 0.000000 3.170275 0.857205
3.340000 1.884846 0.000000 6.000000 5.150372 0.000000 3.175012 0.858395
3.350000 1.953274 0.000000 6.000000 5.158780 0.000000 3.179886 0.859797
3.360000 2.022991 0.000000 6.000000 5.166964 0.000000 3.185615 0.861161
3.370000 2.094395 0.000000 6.000000 5.175595 0.000000 3.191729 0.862599
3.380000 2.166840 0.000000 6.000000 5.183482 0.000000 3.197991 0.863914
3.390000 2.244494 0.000000 6.000000 5.192262 0.000000 3.204650 0.865377
3.400000 2.321602 0.000000 6.000000 5.200298 0.000000 3.210962 0.866716
3.410000 2.400843 0.000000 6.000000 5.209598 0.000000 3.218576 0.868266
3.420000 2.481374 0.000000 6.000000 5.218006 0.000000 3.226215 0.869668
3.430000 2.564013 0.000000 6.000000 5.226265 0.000000 3.234338 0.871044
3.440000 2.645809 0.000000 6.000000 5.234226 0.000000 3.242932 0.872371
3.450000 2.728423 0.000000 6.000000 5.243750 0.000000 3.252257 0.873958
3.460000 2.816419 0.000000 6.000000 5.252976 0.000000 3.262091 0.875496
