r Li-Li S_4c-Li S_4a-Li I_4c-Li I_4a-Li Li-S Li-I
0.350000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.360000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.370000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.380000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.390000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.400000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.410000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.420000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.430000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.440000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.450000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.460000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.470000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.480000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.490000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.510000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.520000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.530000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.540000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.550000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.560000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.570000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.580000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.590000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.600000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.610000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.620000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.630000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.640000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.650000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.660000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.670000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.680000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.690000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.710000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.720000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.730000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.740000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.750000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.760000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.770000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.780000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.790000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.800000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.810000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.820000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.830000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.840000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.850000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.860000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.870000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.880000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.890000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.910000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.920000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.930000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.940000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.950000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.960000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.970000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.980000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.990000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.010000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.020000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.030000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.040000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.050000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.060000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.070000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.080000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.090000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.110000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.120000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.130000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.140000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.150000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.160000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.170000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.180000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.190000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.200000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.210000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.220000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.230000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.240000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.250000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.260000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.270000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.280000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.290000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.310000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.320000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.330000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.340000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.350000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.360000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.370000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.380000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.390000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.400000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.410000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.420000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.430000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.440000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.450000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.460000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.470000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.480000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.490000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.510000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.520000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.530000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.540000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.550000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.560000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.570000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.580000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.590000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.600000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.610000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.620000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.630000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.640000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.650000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.660000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.670000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.680000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.690000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.710000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.720000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.730000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.740000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.750000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.760000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.770000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.780000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.790000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.800000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.810000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.820000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.830000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.840000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.850000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.860000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.870000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.880000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.890000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.910000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.920000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.930000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.940000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.950000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.960000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.970000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.980000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.990000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.010000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.020000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.030000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.040000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.050000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.060000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.070000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.080000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.090000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.110000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.120000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.130000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.140000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.150000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.160000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.170000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.180000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.190000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.200000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.210000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.220000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.230000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.240000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.250000 0.000000 0.000000 0.000156 0.000000 0.000000 0.000026 0.000000
2.260000 0.000000 0.000000 0.000469 0.000000 0.000000 0.000078 0.000000
2.270000 0.000000 0.000000 0.004609 0.000000 0.000000 0.000768 0.000000
2.280000 0.000000 0.000000 0.018203 0.000000 0.000000 0.003034 0.000000
2.290000 0.000000 0.000000 0.054297 0.000000 0.000000 0.009049 0.000000
2.300000 0.000000 0.000000 0.152578 0.000000 0.000000 0.025430 0.000000
2.310000 0.000000 0.000000 0.328516 0.000000 0.000000 0.054753 0.000000
2.320000 0.000000 0.000000 0.566641 0.000000 0.000000 0.094440 0.000000
2.330000 0.000000 0.000000 0.893828 0.000000 0.000000 0.148971 0.000000
2.340000 0.000000 0.000000 1.351797 0.000000 0.000000 0.225365 0.000000
2.350000 0.000000 0.000000 1.936172 0.000000 0.000000 0.323177 0.000000
2.360000 0.000000 0.000000 2.655469 0.000000 0.000000 0.444180 0.000000
2.370000 0.000000 0.000000 3.481328 0.000000 0.000000 0.585742 0.000000
2.380000 0.000000 0.000000 4.339141 0.000000 0.000000 0.737630 0.000000
2.390000 0.000000 0.000000 5.110781 0.000000 0.000000 0.884427 0.000000
2.400000 0.000000 0.000000 5.623359 0.000000 0.000000 1.001875 0.000000
2.410000 0.000000 0.000000 5.877734 0.000000 0.000000 1.093138 0.000000
2.420000 0.000000 0.000000 5.967891 0.000000 0.000000 1.177148 0.000000
2.430000 0.000000 0.000000 5.992969 0.000000 0.000000 1.271784 0.000000
2.440000 0.000000 0.000000 5.997891 0.000000 0.000000 1.387969 0.000000
2.450000 0.000000 0.000000 5.999219 0.000000 0.000000 1.530964 0.000000
2.460000 0.000000 0.000000 5.999766 0.000000 0.000000 1.694596 0.000000
2.470000 0.000000 0.000000 5.999844 0.000000 0.000000 1.865898 0.000000
2.480000 0.000000 0.000000 5.999922 0.000000 0.000000 2.025026 0.000000
2.490000 0.000000 0.000000 6.000000 0.000000 0.000000 2.170859 0.000000
2.500000 0.000000 0.000000 6.000000 0.000000 0.000000 2.310391 0.000000
2.510000 0.000000 0.000000 6.000000 0.000000 0.000000 2.435286 0.000000
2.520000 0.000000 0.000000 6.000000 0.000000 0.000000 2.545885 0.000000
2.530000 0.000000 0.000000 6.000000 0.000000 0.000000 2.636810 0.000000
2.540000 0.000000 0.000000 6.000000 0.000000 0.000000 2.713529 0.000000
2.550000 0.000000 0.000000 6.000000 0.000000 0.000000 2.776276 0.000000
2.560000 0.000000 0.000000 6.000000 0.000000 0.000000 2.826484 0.000000
2.570000 0.000000 0.000000 6.000000 0.000000 0.000000 2.867161 0.000000
2.580000 0.000000 0.000000 6.000000 0.000000 0.000000 2.898047 0.000000
2.590000 0.000000 0.000000 6.000000 0.000000 0.000000 2.921497 0.000000
2.600000 0.000000 0.000000 6.000000 0.000000 0.000000 2.938438 0.000000
2.610000 0.000000 0.000000 6.000000 0.000000 0.000000 2.951068 0.000000
2.620000 0.000000 0.000000 6.000000 0.000000 0.000000 2.960169 0.000000
2.630000 0.000000 0.000000 6.000000 0.000000 0.000000 2.967370 0.000000
2.640000 0.000000 0.000000 6.000000 0.000000 0.000000 2.972813 0.000000
2.650000 0.000000 0.000000 6.000000 0.000000 0.000000 2.977318 0.000000
2.660000 0.000026 0.000000 6.000000 0.000000 0.000000 2.981094 0.000000
2.670000 0.000052 0.000000 6.000000 0.000000 0.000000 2.984349 0.000000
2.680000 0.000104 0.000000 6.000000 0.000391 0.000000 2.986641 0.000065
2.690000 0.000208 0.000000 6.000000 0.001094 0.000000 2.988828 0.000182
2.700000 0.000495 0.000000 6.000000 0.003047 0.000000 2.990664 0.000508
2.710000 0.000990 0.000000 6.000000 0.007031 0.000000 2.992227 0.001172
2.720000 0.001615 0.000000 6.000000 0.011406 0.000000 2.993607 0.001901
2.730000 0.002786 0.000000 6.000000 0.018750 0.000000 2.994766 0.003125
2.740000 0.004349 0.000000 6.000000 0.029766 0.000000 2.995938 0.004961
2.750000 0.006432 0.000000 6.000000 0.045859 0.000000 2.996823 0.007643
2.760000 0.010078 0.000000 6.000000 0.070859 0.000000 2.997565 0.011810
2.770000 0.015078 0.000000 6.000000 0.114688 0.000000 2.998229 0.019115
2.780000 0.020156 0.000000 6.000000 0.185781 0.000000 2.998997 0.030964
2.790000 0.025208 0.000000 6.000000 0.286719 0.000000 2.999570 0.047786
2.800000 0.030781 0.000000 6.000000 0.425313 0.000000 3.000130 0.070885
2.810000 0.036172 0.000000 6.000000 0.607031 0.000000 3.000794 0.101172
2.820000 0.041380 0.000000 6.000000 0.839375 0.000000 3.001289 0.139896
2.830000 0.046172 0.000000 6.000000 1.115312 0.000000 3.001654 0.185885
2.840000 0.051068 0.000000 6.000000 1.409531 0.000000 3.002031 0.234922
2.850000 0.056432 0.000000 6.000000 1.721406 0.000000 3.002422 0.286901
2.860000 0.062839 0.000000 6.000000 2.030547 0.000000 3.002891 0.338424
2.870000 0.069583 0.000000 6.000000 2.319766 0.000000 3.003294 0.386628
2.880000 0.077214 0.000000 6.000000 2.580391 0.000000 3.003672 0.430065
2.890000 0.087448 0.000000 6.000000 2.820469 0.000000 3.003971 0.470078
2.900000 0.098229 0.000000 6.000000 3.034297 0.000000 3.004232 0.505716
2.910000 0.108880 0.000000 6.000000 3.229219 0.000000 3.004570 0.538203
2.920000 0.119740 0.000000 6.000000 3.405859 0.000000 3.004805 0.567643
2.930000 0.132005 0.000000 6.000000 3.573203 0.000000 3.005130 0.595534
2.940000 0.144818 0.000000 6.000000 3.726016 0.000000 3.005365 0.621003
2.950000 0.158438 0.000000 6.000000 3.867656 0.000000 3.005651 0.644609
2.960000 0.171745 0.000000 6.000000 4.013281 0.000000 3.005990 0.668880
2.970000 0.186432 0.000000 6.000000 4.144297 0.000000 3.006237 0.690716
2.980000 0.202474 0.000000 6.000000 4.269453 0.000000 3.006458 0.711576
2.990000 0.220234 0.000000 6.000000 4.392500 0.000000 3.006758 0.732083
3.000000 0.239609 0.000000 6.000000 4.504766 0.000000 3.006992 0.750794
3.010000 0.260964 0.000000 6.000000 4.608984 0.000000 3.007331 0.768164
3.020000 0.283932 0.000000 6.000000 4.712422 0.000000 3.007591 0.785404
3.030000 0.311719 0.000000 6.000000 4.810625 0.000000 3.007904 0.801771
3.040000 0.344089 0.000000 6.000000 4.893828 0.000000 3.008112 0.815638
3.050000 0.376432 0.000000 6.000000 4.976953 0.000000 3.008372 0.829492
3.060000 0.412292 0.000000 6.000000 5.052734 0.000000 3.008789 0.842122
3.070000 0.449687 0.000000 6.000000 5.120547 0.000000 3.009141 0.853424
3.080000 0.487760 0.000000 6.000000 5.181406 0.000000 3.009401 0.863568
3.090000 0.525807 0.000000 6.000000 5.243438 0.000000 3.009831 0.873906
3.100000 0.563229 0.000000 6.000000 5.299141 0.000000 3.010052 0.883190
3.110000 0.600182 0.000000 6.000000 5.349688 0.000000 3.010404 0.891615
3.120000 0.636120 0.000000 6.000000 5.392109 0.000000 3.010755 0.898685
3.130000 0.670182 0.000000 6.000000 5.432188 0.000000 3.011094 0.905365
3.140000 0.703411 0.000000 6.000000 5.468516 0.000000 3.011341 0.911419
3.150000 0.733516 0.000000 6.000000 5.500391 0.000000 3.011875 0.916732
3.160000 0.762604 0.000000 6.000000 5.530156 0.000000 3.012305 0.921693
3.170000 0.792917 0.000000 6.000000 5.559297 0.000000 3.012760 0.926549
3.180000 0.823854 0.000000 6.000000 5.586484 0.000000 3.013346 0.931081
3.190000 0.856172 0.000000 6.000000 5.609922 0.000000 3.013776 0.934987
3.200000 0.891875 0.000000 6.000000 5.631172 0.000000 3.014284 0.938529
3.210000 0.928542 0.000000 6.000000 5.649453 0.000000 3.014974 0.941576
3.220000 0.971042 0.000000 6.000000 5.666484 0.000000 3.015768 0.944414
3.230000 1.018151 0.000000 6.000000 5.684453 0.000000 3.016341 0.947409
3.240000 1.071250 0.000000 6.000000 5.700703 0.000000 3.016914 0.950117
3.250000 1.132214 0.000000 6.000000 5.714219 0.000000 3.017669 0.952370
3.260000 1.198385 0.000000 6.000000 5.727109 0.000000 3.018529 0.954518
3.270000 1.273359 0.000000 6.000000 5.740547 0.000000 3.019258 0.956758
3.280000 1.358750 0.000000 6.000000 5.751797 0.000000 3.020195 0.958633
3.290000 1.452578 0.000000 6.000000 5.762656 0.000000 3.021133 0.960443
3.300000 1.558125 0.000000 6.000000 5.774297 0.000000 3.022109 0.962383
3.310000 1.670781 0.000000 6.000000 5.784297 0.000000 3.023203 0.964049
3.320000 1.787292 0.000000 6.000000 5.793750 0.000000 3.024505 0.965625
3.330000 1.914141 0.000000 6.000000 5.802578 0.000000 3.025846 0.967096
3.340000 2.047396 0.000000 6.000000 5.811563 0.000000 3.027396 0.968594
3.350000 2.184453 0.000000 6.000000 5.820625 0.000000 3.028971 0.970104
3.360000 2.319870 0.000000 6.000000 5.830781 0.000000 3.030690 0.971797
3.370000 2.456302 0.000000 6.000000 5.839062 0.000000 3.032318 0.973177
3.380000 2.593568 0.000000 6.000000 5.846875 0.000000 3.034271 0.974479
3.390000 2.723828 0.000000 6.000000 5.854141 0.000000 3.036341 0.975690
3.400000 2.845495 0.000000 6.000000 5.861484 0.000000 3.038607 0.976914
3.410000 2.962266 0.000000 6.000000 5.869297 0.000000 3.040885 0.978216
3.420000 3.068229 0.000000 6.000000 5.876875 0.000000 3.043281 0.979479
3.430000 3.168984 0.000000 6.000000 5.883750 0.000000 3.046198 0.980625
3.440000 3.262917 0.000000 6.000000 5.891250 0.000000 3.049674 0.981875
3.450000 3.348125 0.000000 6.000000 5.897031 0.000000 3.053333 0.982839
3.460000 3.427031 0.000000 6.000000 5.903203 0.000000 3.056784 0.983867
