r Li-Li S_4c-Li S_4a-Li I_4c-Li I_4a-Li Li-S Li-I
0.350000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.360000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.370000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.380000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.390000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.400000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.410000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.420000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.430000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.440000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.450000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.460000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.470000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.480000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.490000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.510000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.520000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.530000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.540000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.550000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.560000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.570000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.580000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.590000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.600000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.610000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.620000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.630000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.640000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.650000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.660000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.670000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.680000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.690000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.710000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.720000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.730000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.740000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.750000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.760000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.770000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.780000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.790000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.800000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.810000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.820000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.830000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.840000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.850000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.860000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.870000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.880000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.890000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.910000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.920000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.930000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.940000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.950000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.960000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.970000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.980000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.990000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.010000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.020000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.030000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.040000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.050000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.060000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.070000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.080000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.090000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.110000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.120000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.130000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.140000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.150000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.160000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.170000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.180000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.190000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.200000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.210000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.220000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.230000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.240000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.250000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.260000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.270000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.280000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.290000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.310000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.320000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.330000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.340000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.350000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.360000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.370000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.380000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.390000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.400000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.410000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.420000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.430000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.440000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.450000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.460000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.470000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.480000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.490000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.510000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.520000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.530000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.540000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.550000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.560000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.570000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.580000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.590000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.600000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.610000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.620000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.630000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.640000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.650000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.660000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.670000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.680000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.690000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.710000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.720000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.730000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.740000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.750000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.760000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.770000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.780000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.790000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.800000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.810000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.820000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.830000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.840000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.850000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.860000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.870000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.880000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.890000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.910000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.920000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.930000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.940000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.950000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.960000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.970000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.980000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.990000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.010000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.020000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.030000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.040000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.050000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.060000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.070000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.080000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.090000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.110000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.120000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.130000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.140000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.150000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.160000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.170000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.180000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.190000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.200000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.210000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.220000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.230000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.240000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.250000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.260000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000
2.270000 0.000000 0.000062 0.000000 0.000000 0.000000 0.000012 0.000000
2.280000 0.000000 0.001976 0.000000 0.000000 0.000000 0.000395 0.000000
2.290000 0.000000 0.032274 0.000000 0.000000 0.000000 0.006455 0.000000
2.300000 0.000000 0.300713 0.000000 0.000000 0.000000 0.060143 0.000000
2.310000 0.000000 1.801107 0.000000 0.000000 0.000000 0.360221 0.000000
2.320000 0.000000 7.463895 0.000000 0.000000 0.000000 1.492779 0.000000
2.330000 0.000000 22.113529 0.000000 0.000000 0.000000 4.422708 0.000000
2.340000 0.000000 47.452132 0.000000 0.000000 0.000000 9.490510 0.000000
2.350000 0.000000 73.974797 0.000000 0.000000 0.000000 14.796357 0.000000
2.360000 0.000000 84.192519 0.000000 0.000000 0.000000 16.850911 0.000000
2.370000 0.000000 70.695111 0.000000 0.000000 0.000000 14.210770 0.000000
2.380000 0.000000 43.912623 0.000000 0.000000 0.000000 9.086013 0.000000
2.390000 0.000000 19.774987 0.000000 0.000000 0.000000 4.936611 0.000000
2.400000 0.000000 6.231488 0.000000 0.000000 0.000000 3.734232 0.000000
2.410000 0.000000 1.334868 0.000000 0.000000 0.000000 5.251838 0.000000
2.420000 0.000000 0.191382 0.000000 0.000000 0.000000 8.026603 0.000000
2.430000 0.000000 0.017610 0.000000 0.000000 0.000000 10.402507 0.000000
2.440000 0.000000 0.000916 0.000000 0.000000 0.000000 11.304000 0.000000
2.450000 0.000000 0.000023 0.000000 0.000000 0.000000 11.044091 0.000000
2.460000 0.000000 0.000000 0.000000 0.000000 0.000000 10.791294 0.000000
2.470000 0.000000 0.000000 0.000000 0.000000 0.000000 11.191317 0.000000
2.480000 0.000000 0.000000 0.000000 0.000000 0.000000 11.942310 0.000000
2.490000 0.000000 0.000000 0.000000 0.000000 0.000000 12.297490 0.000000
2.500000 0.000000 0.000000 0.000000 0.000000 0.000000 11.765622 0.000000
2.510000 0.000000 0.000000 0.000000 0.000000 0.000000 10.253251 0.000000
2.520000 0.000000 0.000000 0.000000 0.000000 0.000000 7.956261 0.000000
2.530000 0.000000 0.000000 0.000000 0.000000 0.000000 5.431812 0.000000
2.540000 0.000000 0.000000 0.000000 0.000000 0.000000 3.237868 0.000000
2.550000 0.000000 0.000000 0.000000 0.000000 0.000000 1.686255 0.000000
2.560000 0.000000 0.000000 0.000000 0.000000 0.000000 0.789330 0.000000
2.570000 0.000000 0.000000 0.000000 0.000000 0.000000 0.356765 0.000000
2.580000 0.000000 0.000000 0.000000 0.000000 0.000000 0.179257 0.000000
2.590000 0.000000 0.000000 0.000000 0.000000 0.000000 0.110441 0.000000
2.600000 0.000000 0.000000 0.000000 0.000000 0.000000 0.083404 0.000000
2.610000 0.000000 0.000000 0.000000 0.000000 0.000000 0.070385 0.000000
2.620000 0.000000 0.000000 0.000000 0.000000 0.000000 0.059241 0.000000
2.630000 0.000000 0.000000 0.000000 0.000000 0.000000 0.051417 0.000000
2.640000 0.000000 0.000000 0.000000 0.000000 0.000000 0.044695 0.000000
2.650000 0.000000 0.000000 0.000000 0.000000 0.000000 0.037723 0.000000
2.660000 0.000000 0.000000 0.000000 0.000000 0.000000 0.031548 0.000000
2.670000 0.000004 0.000000 0.000000 0.000000 0.000000 0.026486 0.000000
2.680000 0.000049 0.000000 0.000000 0.000000 0.000001 0.022144 0.000001
2.690000 0.000221 0.000000 0.000000 0.000000 0.000050 0.019143 0.000050
2.700000 0.000406 0.000000 0.000000 0.000000 0.000688 0.017497 0.000688
2.710000 0.000432 0.000000 0.000000 0.000000 0.004173 0.015856 0.004173
2.720000 0.000402 0.000000 0.000000 0.000000 0.014255 0.014028 0.014255
2.730000 0.000218 0.000000 0.000000 0.000000 0.036437 0.011798 0.036437
2.740000 0.000048 0.000000 0.000000 0.000000 0.078072 0.009147 0.078072
2.750000 0.000008 0.000000 0.000000 0.000000 0.144530 0.007102 0.144530
2.760000 0.000055 0.000000 0.000000 0.000000 0.240833 0.006268 0.240833
2.770000 0.000345 0.000000 0.000000 0.000000 0.364253 0.005408 0.364253
2.780000 0.001451 0.000000 0.000000 0.000000 0.494340 0.005179 0.494340
2.790000 0.005654 0.000000 0.000000 0.000000 0.599045 0.005507 0.599045
2.800000 0.020138 0.000000 0.000000 0.000000 0.665847 0.005420 0.665847
2.810000 0.062082 0.000000 0.000000 0.000000 0.727506 0.004945 0.727506
2.820000 0.159960 0.000000 0.000000 0.000000 0.793030 0.004274 0.793030
2.830000 0.343323 0.000000 0.000000 0.000000 0.801873 0.003395 0.801873
2.840000 0.619989 0.000000 0.000000 0.000000 0.765373 0.002451 0.765373
2.850000 0.966222 0.000000 0.000000 0.000000 0.760005 0.002008 0.760005
2.860000 1.353103 0.000000 0.000000 0.000000 0.859777 0.002538 0.859777
2.870000 1.739639 0.000000 0.000000 0.000000 1.144889 0.003107 1.144889
2.880000 2.070317 0.000000 0.000000 0.000000 1.676929 0.002649 1.676929
2.890000 2.291491 0.000000 0.000000 0.000000 2.473170 0.001899 2.473170
2.900000 2.349422 0.000000 0.000000 0.000000 3.509570 0.001891 3.509570
2.910000 2.235879 0.000000 0.000000 0.000000 4.710341 0.002328 4.710341
2.920000 2.017287 0.000000 0.000000 0.000000 5.992259 0.002460 5.992259
2.930000 1.762321 0.000000 0.000000 0.000000 7.257397 0.002017 7.257397
2.940000 1.499573 0.000000 0.000000 0.000000 8.508324 0.001702 8.508324
2.950000 1.239490 0.000000 0.000000 0.000000 9.659068 0.001715 9.659068
2.960000 1.022370 0.000000 0.000000 0.000000 10.564835 0.001519 10.564835
2.970000 0.865115 0.000000 0.000000 0.000000 11.177878 0.001491 11.177878
2.980000 0.755751 0.000000 0.000000 0.000000 11.505855 0.001561 11.505855
2.990000 0.669570 0.000000 0.000000 0.000000 11.548757 0.001406 11.548757
3.000000 0.599729 0.000000 0.000000 0.000000 11.294383 0.001482 11.294383
3.010000 0.556921 0.000000 0.000000 0.000000 10.838286 0.001683 10.838286
3.020000 0.528266 0.000000 0.000000 0.000000 10.253589 0.001423 10.253589
3.030000 0.503945 0.000000 0.000000 0.000000 9.538119 0.000915 9.538119
3.040000 0.488444 0.000000 0.000000 0.000000 8.775583 0.000903 8.775583
3.050000 0.471758 0.000000 0.000000 0.000000 8.024508 0.001368 8.024508
3.060000 0.457662 0.000000 0.000000 0.000000 7.247480 0.001545 7.247480
3.070000 0.447103 0.000000 0.000000 0.000000 6.453994 0.001286 6.453994
3.080000 0.436984 0.000000 0.000000 0.000000 5.735445 0.001090 5.735445
3.090000 0.437935 0.000000 0.000000 0.000000 5.082492 0.001053 5.082492
3.100000 0.450615 0.000000 0.000000 0.000000 4.476935 0.001134 4.476935
3.110000 0.472793 0.000000 0.000000 0.000000 3.952630 0.001292 3.952630
3.120000 0.503844 0.000000 0.000000 0.000000 3.541913 0.001690 3.541913
3.130000 0.545644 0.000000 0.000000 0.000000 3.143156 0.002294 3.143156
3.140000 0.610319 0.000000 0.000000 0.000000 2.748596 0.002492 2.748596
3.150000 0.699442 0.000000 0.000000 0.000000 2.422754 0.002087 2.422754
3.160000 0.803341 0.000000 0.000000 0.000000 2.147792 0.001636 2.147792
3.170000 0.920435 0.000000 0.000000 0.000000 1.907709 0.001637 1.907709
3.180000 1.060554 0.000000 0.000000 0.000000 1.728726 0.001644 1.728726
3.190000 1.216855 0.000000 0.000000 0.000000 1.608397 0.001651 1.608397
3.200000 1.386084 0.000000 0.000000 0.000000 1.497828 0.001945 1.497828
3.210000 1.561965 0.000000 0.000000 0.000000 1.372068 0.002012 1.372068
3.220000 1.733951 0.000000 0.000000 0.000000 1.229437 0.001846 1.229437
3.230000 1.887685 0.000000 0.000000 0.000000 1.082543 0.001788 1.082543
3.240000 2.025265 0.000000 0.000000 0.000000 0.958702 0.002084 0.958702
3.250000 2.137592 0.000000 0.000000 0.000000 0.871099 0.002697 0.871099
3.260000 2.220374 0.000000 0.000000 0.000000 0.822649 0.003010 0.822649
3.270000 2.296424 0.000000 0.000000 0.000000 0.796421 0.002630 0.796421
3.280000 2.375585 0.000000 0.000000 0.000000 0.754292 0.002389 0.754292
3.290000 2.433275 0.000000 0.000000 0.000000 0.698056 0.002717 0.698056
3.300000 2.469942 0.000000 0.000000 0.000000 0.647701 0.003098 0.647701
3.310000 2.516636 0.000000 0.000000 0.000000 0.604565 0.003282 0.604565
3.320000 2.584464 0.000000 0.000000 0.000000 0.566494 0.003382 0.566494
3.330000 2.664762 0.000000 0.000000 0.000000 0.533857 0.003661 0.533857
3.340000 2.735489 0.000000 0.000000 0.000000 0.501592 0.004088 0.501592
3.350000 2.782675 0.000000 0.000000 0.000000 0.466183 0.004306 0.466183
3.360000 2.803152 0.000000 0.000000 0.000000 0.434117 0.004600 0.434117
3.370000 2.809918 0.000000 0.000000 0.000000 0.419273 0.004813 0.419273
3.380000 2.822296 0.000000 0.000000 0.000000 0.416887 0.005245 0.416887
3.390000 2.833249 0.000000 0.000000 0.000000 0.406029 0.005965 0.406029
3.400000 2.845340 0.000000 0.000000 0.000000 0.385234 0.007008 0.385234
3.410000 2.896146 0.000000 0.000000 0.000000 0.375941 0.008775 0.375941
3.420000 2.965051 0.000000 0.000000 0.000000 0.364097 0.010843 0.364097
3.430000 3.014614 0.000000 0.000000 0.000000 0.339714 0.011806 0.339714
3.440000 3.033149 0.000000 0.000000 0.000000 0.322672 0.010946 0.322672
3.450000 3.026949 0.000000 0.000000 0.000000 0.311020 0.010352 0.311020
3.460000 3.024476 0.000000 0.000000 0.000000 0.292941 0.011655 0.292941
