r Li-Li S_4c-Li S_4a-Li I_4c-Li I_4a-Li Li-S Li-I
0.350000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.360000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.370000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.380000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.390000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.400000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.410000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.420000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.430000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.440000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.450000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.460000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.470000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.480000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.490000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.510000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.520000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.530000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.540000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.550000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.560000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.570000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.580000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.590000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.600000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.610000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.620000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.630000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.640000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.650000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.660000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.670000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.680000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.690000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.710000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.720000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.730000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.740000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.750000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.760000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.770000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.780000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.790000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.800000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.810000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.820000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.830000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.840000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.850000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.860000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.870000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.880000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.890000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.910000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.920000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.930000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.940000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.950000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.960000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.970000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.980000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.990000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.010000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.020000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.030000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.040000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.050000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.060000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.070000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.080000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.090000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.110000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.120000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.130000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.140000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.150000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.160000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.170000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.180000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.190000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.200000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.210000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.220000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.230000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.240000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.250000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.260000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.270000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.280000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.290000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.310000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.320000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.330000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.340000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.350000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.360000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.370000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.380000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.390000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.400000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.410000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.420000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.430000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.440000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.450000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.460000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.470000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.480000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.490000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.510000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.520000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.530000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.540000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.550000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.560000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.570000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.580000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.590000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.600000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.610000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.620000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.630000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.640000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.650000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.660000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.670000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.680000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.690000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.710000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.720000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.730000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.740000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.750000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.760000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.770000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.780000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.790000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.800000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.810000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.820000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.830000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.840000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.850000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.860000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.870000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.880000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.890000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.910000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.920000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.930000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.940000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.950000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.960000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.970000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.980000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.990000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.010000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.020000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.030000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.040000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.050000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.060000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.070000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.080000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.090000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.110000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.120000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.130000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.140000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.150000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.160000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.170000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.180000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.190000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.200000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.210000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.220000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.230000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.240000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.250000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.260000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.270000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.280000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.290000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.300000 0.000000 0.000056 0.000000 0.000000 0.000000 0.000009 0.000000
2.310000 0.000000 0.004743 0.000000 0.000000 0.000000 0.000791 0.000000
2.320000 0.000000 0.048493 0.000000 0.000000 0.000000 0.008082 0.000000
2.330000 0.000000 0.270815 0.000000 0.000000 0.000000 0.045136 0.000000
2.340000 0.000000 0.953292 0.000000 0.000000 0.000000 0.158882 0.000000
2.350000 0.000000 2.283259 0.000000 0.000000 0.000000 0.380543 0.000000
2.360000 0.000000 3.875391 0.000000 0.000000 0.000000 0.645898 0.000000
2.370000 0.000000 5.117467 0.000000 0.000000 0.000000 0.853116 0.000000
2.380000 0.000000 5.771987 0.000000 0.000000 0.000000 0.963681 0.000000
2.390000 0.000000 5.968415 0.000000 0.000000 0.000000 1.003971 0.000000
2.400000 0.000000 5.997545 0.000000 0.000000 0.000000 1.033817 0.000000
2.410000 0.000000 6.000000 0.000000 0.000000 0.000000 1.097786 0.000000
2.420000 0.000000 6.000000 0.000000 0.000000 0.000000 1.211728 0.000000
2.430000 0.000000 6.000000 0.000000 0.000000 0.000000 1.372619 0.000000
2.440000 0.000000 6.000000 0.000000 0.000000 0.000000 1.543015 0.000000
2.450000 0.000000 6.000000 0.000000 0.000000 0.000000 1.697005 0.000000
2.460000 0.000000 6.000000 0.000000 0.000000 0.000000 1.844327 0.000000
2.470000 0.000000 6.000000 0.000000 0.000000 0.000000 2.001851 0.000000
2.480000 0.000000 6.000000 0.000000 0.000000 0.000000 2.179855 0.000000
2.490000 0.000000 6.000000 0.000000 0.000000 0.000000 2.368397 0.000000
2.500000 0.000000 6.000000 0.000000 0.000000 0.000000 2.548977 0.000000
2.510000 0.000000 6.000000 0.000000 0.000000 0.000000 2.710379 0.000000
2.520000 0.000000 6.000000 0.000000 0.000000 0.000000 2.830450 0.000000
2.530000 0.000000 6.000000 0.000000 0.000000 0.000000 2.910035 0.000000
2.540000 0.000000 6.000000 0.000000 0.000000 0.000000 2.953423 0.000000
2.550000 0.000000 6.000000 0.000000 0.000000 0.000000 2.973754 0.000000
2.560000 0.000000 6.000000 0.000000 0.000000 0.000000 2.982561 0.000000
2.570000 0.000000 6.000000 0.000000 0.000000 0.000000 2.986226 0.000000
2.580000 0.000000 6.000000 0.000000 0.000000 0.000000 2.988560 0.000000
2.590000 0.000000 6.000000 0.000000 0.000000 0.000000 2.990002 0.000000
2.600000 0.000000 6.000000 0.000000 0.000000 0.000000 2.991230 0.000000
2.610000 0.000000 6.000000 0.000000 0.000000 0.000000 2.992476 0.000000
2.620000 0.000000 6.000000 0.000000 0.000000 0.000000 2.993294 0.000000
2.630000 0.000000 6.000000 0.000000 0.000000 0.000000 2.994196 0.000000
2.640000 0.000000 6.000000 0.000000 0.000000 0.000000 2.994913 0.000000
2.650000 0.000000 6.000000 0.000000 0.000000 0.000000 2.995545 0.000000
2.660000 0.000000 6.000000 0.000000 0.000000 0.000000 2.996047 0.000000
2.670000 0.000000 6.000000 0.000000 0.000000 0.000000 2.996503 0.000000
2.680000 0.000000 6.000000 0.000000 0.000000 0.000000 2.996866 0.000000
2.690000 0.000000 6.000000 0.000000 0.000000 0.000000 2.997163 0.000000
2.700000 0.000019 6.000000 0.000000 0.000000 0.000000 2.997489 0.000000
2.710000 0.000019 6.000000 0.000000 0.000000 0.000000 2.997749 0.000000
2.720000 0.000037 6.000000 0.000000 0.000000 0.000223 2.998010 0.000037
2.730000 0.000037 6.000000 0.000000 0.000000 0.000725 2.998214 0.000121
2.740000 0.000037 6.000000 0.000000 0.000000 0.002176 2.998391 0.000363
2.750000 0.000037 6.000000 0.000000 0.000000 0.004911 2.998465 0.000818
2.760000 0.000037 6.000000 0.000000 0.000000 0.009766 2.998624 0.001628
2.770000 0.000037 6.000000 0.000000 0.000000 0.017522 2.998689 0.002920
2.780000 0.000056 6.000000 0.000000 0.000000 0.028739 2.998782 0.004790
2.790000 0.000093 6.000000 0.000000 0.000000 0.042578 2.998893 0.007096
2.800000 0.000316 6.000000 0.000000 0.000000 0.057757 2.998996 0.009626
2.810000 0.001060 6.000000 0.000000 0.000000 0.072768 2.999089 0.012128
2.820000 0.003702 6.000000 0.000000 0.000000 0.092467 2.999172 0.015411
2.830000 0.010119 6.000000 0.000000 0.000000 0.111217 2.999237 0.018536
2.840000 0.023698 6.000000 0.000000 0.000000 0.128292 2.999284 0.021382
2.850000 0.045387 6.000000 0.000000 0.000000 0.144643 2.999302 0.024107
2.860000 0.076674 6.000000 0.000000 0.000000 0.162612 2.999349 0.027102
2.870000 0.118136 6.000000 0.000000 0.000000 0.185770 2.999433 0.030962
2.880000 0.168043 6.000000 0.000000 0.000000 0.222824 2.999488 0.037137
2.890000 0.224349 6.000000 0.000000 0.000000 0.277121 2.999507 0.046187
2.900000 0.283240 6.000000 0.000000 0.000000 0.360603 2.999544 0.060100
2.910000 0.337835 6.000000 0.000000 0.000000 0.470536 2.999591 0.078423
2.920000 0.387202 6.000000 0.000000 0.000000 0.618694 2.999656 0.103116
2.930000 0.429632 6.000000 0.000000 0.000000 0.793527 2.999693 0.132254
2.940000 0.467262 6.000000 0.000000 0.000000 1.003460 2.999712 0.167243
2.950000 0.496633 6.000000 0.000000 0.000000 1.246038 2.999767 0.207673
2.960000 0.521522 6.000000 0.000000 0.000000 1.512054 2.999786 0.252009
2.970000 0.542299 6.000000 0.000000 0.000000 1.796038 2.999814 0.299340
2.980000 0.561217 6.000000 0.000000 0.000000 2.088337 2.999860 0.348056
2.990000 0.578255 6.000000 0.000000 0.000000 2.386830 2.999879 0.397805
3.000000 0.592857 6.000000 0.000000 0.000000 2.677511 2.999907 0.446252
3.010000 0.607031 6.000000 0.000000 0.000000 2.956306 2.999953 0.492718
3.020000 0.621019 6.000000 0.000000 0.000000 3.225391 2.999991 0.537565
3.030000 0.633482 6.000000 0.000000 0.000000 3.473437 3.000000 0.578906
3.040000 0.646801 6.000000 0.000000 0.000000 3.703181 3.000009 0.617197
3.050000 0.659003 6.000000 0.000000 0.000000 3.914844 3.000047 0.652474
3.060000 0.671019 6.000000 0.000000 0.000000 4.109989 3.000093 0.684998
3.070000 0.683296 6.000000 0.000000 0.000000 4.278627 3.000112 0.713105
3.080000 0.694606 6.000000 0.000000 0.000000 4.434040 3.000140 0.739007
3.090000 0.706417 6.000000 0.000000 0.000000 4.569699 3.000158 0.761616
3.100000 0.718601 6.000000 0.000000 0.000000 4.692969 3.000186 0.782161
3.110000 0.731324 6.000000 0.000000 0.000000 4.796261 3.000214 0.799377
3.120000 0.745387 6.000000 0.000000 0.000000 4.896540 3.000242 0.816090
3.130000 0.759952 6.000000 0.000000 0.000000 4.983873 3.000307 0.830645
3.140000 0.776786 6.000000 0.000000 0.000000 5.058705 3.000372 0.843118
3.150000 0.796075 6.000000 0.000000 0.000000 5.126618 3.000428 0.854436
3.160000 0.819159 6.000000 0.000000 0.000000 5.187277 3.000446 0.864546
3.170000 0.844401 6.000000 0.000000 0.000000 5.240681 3.000493 0.873447
3.180000 0.875167 6.000000 0.000000 0.000000 5.288728 3.000539 0.881455
3.190000 0.909635 6.000000 0.000000 0.000000 5.335658 3.000558 0.889276
3.200000 0.950223 6.000000 0.000000 0.000000 5.379297 3.000623 0.896549
3.210000 0.995406 6.000000 0.000000 0.000000 5.419699 3.000670 0.903283
3.220000 1.047340 6.000000 0.000000 0.000000 5.456194 3.000716 0.909366
3.230000 1.102939 6.000000 0.000000 0.000000 5.487612 3.000753 0.914602
3.240000 1.163802 6.000000 0.000000 0.000000 5.515625 3.000800 0.919271
3.250000 1.228516 6.000000 0.000000 0.000000 5.541239 3.000865 0.923540
3.260000 1.295573 6.000000 0.000000 0.000000 5.565067 3.000967 0.927511
3.270000 1.364639 6.000000 0.000000 0.000000 5.590234 3.001023 0.931706
3.280000 1.437816 6.000000 0.000000 0.000000 5.613393 3.001070 0.935565
3.290000 1.513263 6.000000 0.000000 0.000000 5.634542 3.001144 0.939090
3.300000 1.588895 6.000000 0.000000 0.000000 5.654464 3.001228 0.942411
3.310000 1.667001 6.000000 0.000000 0.000000 5.673270 3.001311 0.945545
3.320000 1.747228 6.000000 0.000000 0.000000 5.690737 3.001404 0.948456
3.330000 1.831529 6.000000 0.000000 0.000000 5.707645 3.001479 0.951274
3.340000 1.918341 6.000000 0.000000 0.000000 5.723493 3.001618 0.953916
3.350000 2.007533 6.000000 0.000000 0.000000 5.738560 3.001702 0.956427
3.360000 2.097619 6.000000 0.000000 0.000000 5.751842 3.001851 0.958640
3.370000 2.187853 6.000000 0.000000 0.000000 5.765179 3.001962 0.960863
3.380000 2.278962 6.000000 0.000000 0.000000 5.778683 3.002102 0.963114
3.390000 2.372563 6.000000 0.000000 0.000000 5.792857 3.002269 0.965476
3.400000 2.463821 6.000000 0.000000 0.000000 5.804353 3.002437 0.967392
3.410000 2.559319 6.000000 0.000000 0.000000 5.817132 3.002679 0.969522
3.420000 2.658464 6.000000 0.000000 0.000000 5.829743 3.002976 0.971624
3.430000 2.758984 6.000000 0.000000 0.000000 5.840737 3.003376 0.973456
3.440000 2.862444 6.000000 0.000000 0.000000 5.851004 3.003655 0.975167
3.450000 2.963132 6.000000 0.000000 0.000000 5.862612 3.003916 0.977102
3.460000 3.066592 6.000000 0.000000 0.000000 5.871484 3.004204 0.978581
