r Li-Li S_4c-Li S_4a-Li Cl_4c-Li Cl_4a-Li Li-S Li-Cl
0.350000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.360000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.370000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.380000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.390000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.400000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.410000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.420000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.430000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.440000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.450000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.460000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.470000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.480000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.490000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.510000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.520000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.530000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.540000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.550000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.560000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.570000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.580000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.590000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.600000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.610000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.620000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.630000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.640000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.650000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.660000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.670000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.680000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.690000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.710000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.720000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.730000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.740000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.750000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.760000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.770000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.780000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.790000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.800000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.810000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.820000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.830000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.840000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.850000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.860000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.870000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.880000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.890000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.910000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.920000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.930000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.940000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.950000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.960000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.970000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.980000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.990000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.010000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.020000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.030000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.040000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.050000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.060000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.070000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.080000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.090000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.110000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.120000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.130000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.140000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.150000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.160000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.170000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.180000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.190000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.200000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.210000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.220000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.230000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.240000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.250000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.260000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.270000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.280000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.290000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.310000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.320000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.330000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.340000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.350000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.360000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.370000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.380000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.390000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.400000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.410000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.420000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.430000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.440000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.450000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.460000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.470000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.480000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.490000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.510000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.520000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.530000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.540000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.550000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.560000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.570000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.580000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.590000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.600000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.610000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.620000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.630000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.640000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.650000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.660000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.670000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.680000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.690000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.710000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.720000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.730000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.740000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.750000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.760000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.770000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.780000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.790000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.800000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.810000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.820000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.830000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.840000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.850000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.860000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.870000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.880000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.890000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.910000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.920000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.930000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.940000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.950000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.960000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.970000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.980000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.990000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.010000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.020000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.030000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.040000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.050000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.060000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.070000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.080000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.090000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.110000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.120000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.130000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.140000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.150000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.160000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.170000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.180000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.190000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.200000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.210000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.220000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.230000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.240000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.250000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.260000 0.000000 0.000000 0.000000 0.000000 0.000149 0.000000 0.000012
2.270000 0.000000 0.000000 0.000149 0.000000 0.000595 0.000012 0.000050
2.280000 0.000000 0.000149 0.000298 0.000298 0.001935 0.000037 0.000186
2.290000 0.000000 0.000744 0.001339 0.001042 0.003720 0.000174 0.000397
2.300000 0.000000 0.002381 0.005655 0.002976 0.005506 0.000670 0.000707
2.310000 0.000000 0.008036 0.014137 0.007292 0.009375 0.001848 0.001389
2.320000 0.000000 0.027232 0.030060 0.013690 0.019048 0.004774 0.002728
2.330000 0.000000 0.061905 0.058333 0.027976 0.030952 0.010020 0.004911
2.340000 0.000000 0.116667 0.106399 0.046726 0.054464 0.018614 0.008433
2.350000 0.000000 0.198512 0.171429 0.072024 0.086012 0.030990 0.013170
2.360000 0.000000 0.313542 0.259524 0.118006 0.131399 0.048202 0.020784
2.370000 0.000000 0.466667 0.360417 0.178125 0.196577 0.070375 0.031225
2.380000 0.000000 0.665923 0.504018 0.254911 0.282887 0.101513 0.044816
2.390000 0.000000 0.903571 0.666964 0.361756 0.380060 0.140526 0.061818
2.400000 0.000000 1.187500 0.859524 0.480208 0.504464 0.191344 0.082056
2.410000 0.000000 1.497917 1.086161 0.622768 0.645833 0.255828 0.105717
2.420000 0.000000 1.843452 1.349554 0.791964 0.811161 0.336682 0.133594
2.430000 0.000000 2.211012 1.630506 0.967857 0.994940 0.433420 0.163566
2.440000 0.000000 2.583482 1.929018 1.154167 1.177827 0.544420 0.194333
2.450000 0.000000 2.967560 2.236607 1.354613 1.369940 0.669742 0.227046
2.460000 0.000000 3.354613 2.545387 1.561310 1.557440 0.808420 0.259896
2.470000 0.000000 3.729613 2.855208 1.764435 1.747024 0.954526 0.292622
2.480000 0.000025 4.090625 3.165327 1.966815 1.930506 1.107031 0.324777
2.490000 0.000074 4.420833 3.463542 2.177381 2.107887 1.262401 0.357106
2.500000 0.000149 4.729018 3.761161 2.376786 2.282143 1.419010 0.388244
2.510000 0.000273 4.998214 4.027679 2.566369 2.451488 1.569804 0.418155
2.520000 0.000471 5.226339 4.281548 2.744494 2.604911 1.714125 0.445784
2.530000 0.000670 5.430506 4.504911 2.906101 2.752232 1.853943 0.471528
2.540000 0.001116 5.607292 4.734970 3.061756 2.895089 1.987165 0.496404
2.550000 0.001538 5.764137 4.944940 3.204613 3.029018 2.111533 0.519469
2.560000 0.002406 5.898958 5.142113 3.330208 3.152827 2.225694 0.540253
2.570000 0.003596 6.009375 5.316220 3.448214 3.257440 2.330109 0.558805
2.580000 0.005332 6.108780 5.471429 3.557738 3.366815 2.424095 0.577046
2.590000 0.008259 6.190030 5.616964 3.656994 3.462054 2.508061 0.593254
2.600000 0.011706 6.262202 5.742411 3.747768 3.551935 2.582416 0.608309
2.610000 0.016815 6.322173 5.856548 3.822321 3.637202 2.649219 0.621627
2.620000 0.023264 6.379762 5.958631 3.895387 3.708631 2.709797 0.633668
2.630000 0.031473 6.427083 6.051339 3.961310 3.777679 2.763306 0.644916
2.640000 0.042560 6.467113 6.131250 4.020833 3.837649 2.809301 0.654874
2.650000 0.055035 6.501488 6.206250 4.079613 3.893304 2.850397 0.664410
2.660000 0.070213 6.527827 6.273065 4.128274 3.942411 2.886458 0.672557
2.670000 0.086483 6.549554 6.329464 4.170833 3.985565 2.917721 0.679700
2.680000 0.104117 6.570685 6.383333 4.212649 4.026488 2.944531 0.686595
2.690000 0.123611 6.587351 6.435417 4.251786 4.064435 2.967981 0.693018
2.700000 0.143800 6.601190 6.480060 4.281845 4.102232 2.990079 0.698673
2.710000 0.164683 6.612649 6.518452 4.316220 4.136905 3.008048 0.704427
2.720000 0.187748 6.623363 6.553720 4.346875 4.169048 3.024777 0.709660
2.730000 0.210491 6.631696 6.581696 4.373512 4.193452 3.039695 0.713914
2.740000 0.233085 6.639435 6.604613 4.397321 4.223065 3.051538 0.718366
2.750000 0.257937 6.646131 6.629762 4.417708 4.244196 3.062599 0.721825
2.760000 0.280481 6.651488 6.649107 4.441071 4.264286 3.072284 0.725446
2.770000 0.304712 6.654613 6.665774 4.458780 4.282589 3.081027 0.728447
2.780000 0.329167 6.657143 6.680506 4.475446 4.300744 3.088914 0.731349
2.790000 0.352827 6.659970 6.694196 4.492857 4.317560 3.096143 0.734201
2.800000 0.375992 6.663393 6.707738 4.509524 4.332738 3.102294 0.736855
2.810000 0.397073 6.666071 6.719643 4.523512 4.347619 3.107750 0.739261
2.820000 0.420635 6.668304 6.728125 4.537946 4.363542 3.112760 0.741791
2.830000 0.444568 6.669048 6.736012 4.548065 4.377530 3.116952 0.743800
2.840000 0.466518 6.669643 6.743155 4.559077 4.389881 3.120734 0.745747
2.850000 0.488889 6.671280 6.751042 4.570238 4.401935 3.124975 0.747681
2.860000 0.513021 6.673661 6.755655 4.579911 4.412649 3.128770 0.749380
2.870000 0.536235 6.674851 6.762798 4.588839 4.423810 3.132403 0.751054
2.880000 0.558805 6.675744 6.768006 4.597470 4.432292 3.135627 0.752480
2.890000 0.584474 6.676786 6.774256 4.605208 4.443452 3.138467 0.754055
2.900000 0.609449 6.677530 6.778125 4.613839 4.452827 3.141220 0.755556
2.910000 0.635293 6.678274 6.781548 4.621131 4.462500 3.143899 0.756969
2.920000 0.663393 6.678571 6.784970 4.627976 4.470833 3.146478 0.758234
2.930000 0.690923 6.679464 6.788690 4.632738 4.480506 3.148971 0.759437
2.940000 0.721652 6.679464 6.791071 4.640476 4.489286 3.151228 0.760813
2.950000 0.753075 6.680506 6.792857 4.648810 4.495833 3.153584 0.762054
2.960000 0.784648 6.680952 6.795238 4.654911 4.504315 3.155853 0.763269
2.970000 0.816369 6.681399 6.797321 4.660863 4.512054 3.158048 0.764410
2.980000 0.850967 6.681994 6.800149 4.665030 4.519345 3.160280 0.765365
2.990000 0.886682 6.682440 6.801786 4.668601 4.526339 3.162277 0.766245
3.000000 0.923239 6.682589 6.803720 4.674702 4.533482 3.164385 0.767349
3.010000 0.960367 6.683185 6.806994 4.680357 4.540625 3.166605 0.768415
3.020000 0.998686 6.683185 6.809821 4.685268 4.544643 3.168812 0.769159
3.030000 1.034102 6.683482 6.811458 4.691220 4.550893 3.170858 0.770176
3.040000 1.072421 6.683780 6.813095 4.696429 4.558780 3.173041 0.771267
3.050000 1.110640 6.683929 6.814286 4.700446 4.565625 3.175062 0.772173
3.060000 1.147470 6.684226 6.816220 4.705952 4.573958 3.177455 0.773326
3.070000 1.185218 6.684821 6.818452 4.711161 4.579315 3.179824 0.774206
3.080000 1.221627 6.684821 6.820089 4.714435 4.584673 3.181932 0.774926
3.090000 1.257763 6.685119 6.821577 4.718601 4.590625 3.184127 0.775769
3.100000 1.295660 6.685417 6.823363 4.722768 4.596131 3.186285 0.776575
3.110000 1.334350 6.685714 6.825000 4.727232 4.603274 3.188740 0.777542
3.120000 1.371553 6.685714 6.826042 4.731696 4.608780 3.190898 0.778373
3.130000 1.407813 6.686310 6.828274 4.735119 4.614732 3.193080 0.779154
3.140000 1.443105 6.686607 6.830208 4.739732 4.621577 3.195610 0.780109
3.150000 1.477778 6.686756 6.831101 4.743452 4.626935 3.197954 0.780866
3.160000 1.513442 6.686756 6.832738 4.747619 4.634226 3.200174 0.781820
3.170000 1.550719 6.686905 6.834226 4.750893 4.638988 3.202815 0.782490
3.180000 1.588467 6.687202 6.834821 4.756101 4.644792 3.205258 0.783408
3.190000 1.624330 6.687649 6.835863 4.759821 4.651042 3.208085 0.784239
3.200000 1.661235 6.687649 6.837946 4.764286 4.655952 3.210913 0.785020
3.210000 1.698462 6.687649 6.839286 4.767411 4.660863 3.213827 0.785689
3.220000 1.737624 6.687798 6.840774 4.771429 4.667857 3.217125 0.786607
3.230000 1.776563 6.687798 6.841964 4.776637 4.675000 3.220275 0.787636
3.240000 1.816518 6.687798 6.843452 4.781101 4.681994 3.223735 0.788591
3.250000 1.856622 6.687946 6.844048 4.786012 4.688690 3.227145 0.789559
3.260000 1.898388 6.687946 6.845238 4.789881 4.693155 3.231002 0.790253
3.270000 1.940055 6.687946 6.846131 4.793601 4.700446 3.235069 0.791171
3.280000 1.983110 6.687946 6.847173 4.796875 4.707440 3.238976 0.792026
3.290000 2.026538 6.688095 6.848512 4.799405 4.713244 3.243031 0.792721
3.300000 2.069296 6.688690 6.849851 4.803869 4.718899 3.247445 0.793564
3.310000 2.113740 6.688988 6.851190 4.806845 4.723958 3.251612 0.794234
3.320000 2.160466 6.689137 6.852083 4.809970 4.730952 3.256324 0.795077
3.330000 2.205308 6.689286 6.852827 4.814435 4.737649 3.261632 0.796007
3.340000 2.252059 6.689732 6.853720 4.817708 4.744494 3.266766 0.796850
3.350000 2.300446 6.690030 6.855506 4.821429 4.750595 3.272135 0.797669
3.360000 2.349802 6.690179 6.855952 4.825446 4.758333 3.277815 0.798648
3.370000 2.398065 6.690327 6.856548 4.829613 4.765476 3.283681 0.799591
3.380000 2.448239 6.690476 6.858333 4.833929 4.771429 3.289695 0.800446
3.390000 2.496627 6.690625 6.859821 4.837351 4.778423 3.295895 0.801314
3.400000 2.547371 6.690625 6.860863 4.841518 4.786458 3.302840 0.802331
3.410000 2.597346 6.691220 6.862500 4.844940 4.796429 3.309685 0.803447
3.420000 2.649182 6.691220 6.864137 4.849702 4.802232 3.317386 0.804328
3.430000 2.699082 6.691518 6.865179 4.853720 4.809226 3.324368 0.805246
3.440000 2.749653 6.691667 6.866667 4.858780 4.816071 3.332031 0.806238
3.450000 2.802282 6.692411 6.867708 4.862946 4.824256 3.340613 0.807267
3.460000 2.853819 6.692708 6.869643 4.866815 4.832589 3.349938 0.808284
